loan_amnt,dti,emp_length,accepted
20000.0,1.25,10,0
15000.0,19.9,6,0
25000.0,33.26,2,0
15000.0,0.0,5,0
6000.0,8.6,4,0
25000.0,12.96,10,0
21000.0,34.1,0,0
20000.0,24.32,10,0
2000.0,5.72,7,0
10000.0,5.06,1,0
23500.0,4.38,0,0
5000.0,33.25,0,0
8000.0,23.06,1,0
6000.0,0.0,2,0
25000.0,0.75,3,0
7500.0,23.84,2,0
13000.0,18.77,1,0
5000.0,11.16,0,0
10000.0,12.77,9,0
2000.0,1008.71,1,0
3000.0,22.06,10,0
4000.0,120.18,10,0
15000.0,47.95,7,0
7000.0,100.0,10,0
20000.0,39.07,5,0
15000.0,21.83,3,0
3000.0,16.77,3,0
9500.0,14.08,4,0
10000.0,19.23,1,0
14000.0,42.45,0,0
2000.0,11.16,0,0
3425.0,0.69,0,0
4000.0,1.51,2,0
16000.0,4.37,10,0
15000.0,11.27,10,0
2000.0,1.2,0,0
3000.0,16.26,2,0
10500.0,14.44,2,0
9000.0,25.08,4,0
10000.0,13.88,10,0
8200.0,100.0,6,0
4000.0,8.0,6,0
5000.0,15.42,0,0
500.0,39.31,0,0
20000.0,787.73,0,0
7500.0,13.57,4,0
6000.0,60.12,0,0
6000.0,16.7,2,0
10000.0,43.65,6,0
7000.0,19.45,4,0
12000.0,27.19,10,0
20000.0,0.0,4,0
8000.0,5.0,0,0
20000.0,19.88,10,0
18000.0,20.44,10,0
7000.0,100.0,6,0
2000.0,18.36,0,0
10000.0,24.11,10,0
20000.0,41.57,2,0
20000.0,33.35,10,0
12000.0,17.37,4,0
4000.0,16.84,8,0
2000.0,0.0,10,0
15000.0,14.27,10,0
17350.0,20.62,6,0
3000.0,44.58,5,0
6000.0,13.67,1,0
9600.0,17.8,0,0
10000.0,34.66,4,0
10000.0,20.96,9,0
21000.0,35.09,10,0
20000.0,18.43,2,0
20000.0,27.93,8,0
10000.0,3.24,8,0
14000.0,37.25,10,0
15000.0,14.63,1,0
7000.0,8.62,10,0
2000.0,18.7,0,0
22000.0,100.0,10,0
5000.0,41.46,0,0
5000.0,31.46,4,0
8000.0,29.87,2,0
17000.0,6.35,5,0
12000.0,2.86,10,0
25000.0,33.6,10,0
5000.0,55.82,2,0
6800.0,27.13,10,0
20000.0,12.72,7,0
1500.0,31.14,10,0
25000.0,14.36,0,0
2500.0,7.15,10,0
8000.0,9.5,2,0
10000.0,10.73,7,0
22000.0,14.37,2,0
15500.0,31.74,10,0
3000.0,5.63,1,0
8500.0,0.0,0,0
7500.0,12.7,10,0
5000.0,22.48,8,0
7500.0,38.69,3,0
12000.0,15.97,0,0
2000.0,33.81,0,0
10000.0,18.64,2,0
9500.0,0.49,3,0
7800.0,40.0,2,0
5000.0,21.71,5,0
3000.0,1.3,1,0
10000.0,12.13,3,0
10000.0,20.18,10,0
3000.0,14.14,0,0
25000.0,12.0,10,0
19000.0,71.13,2,0
25000.0,41.24,3,0
3000.0,0.0,10,0
9500.0,44.38,10,0
8000.0,24.15,0,0
20000.0,0.0,1,0
500.0,14.01,10,0
15000.0,10.73,10,0
5000.0,15.39,10,0
16000.0,100.0,1,0
5000.0,4.22,2,0
7200.0,0.67,6,0
18000.0,41.6,3,0
25000.0,32.22,4,0
20000.0,11.25,10,0
3700.0,8.9,1,0
3000.0,100.0,10,0
16000.0,45.66,10,0
17350.0,18.04,1,0
7500.0,17.98,0,0
2000.0,16.59,9,0
4000.0,36.94,3,0
8000.0,10.02,0,0
1800.0,30.78,9,0
2000.0,32.78,0,0
1000.0,0.0,3,0
2500.0,30.9,0,0
23000.0,23.2,10,0
1600.0,25.57,4,0
10000.0,15.2,4,0
12000.0,8.36,0,0
6000.0,2.64,2,0
12000.0,4.82,10,0
21000.0,33.21,6,0
15000.0,28.91,6,0
6500.0,25.26,10,0
3500.0,35.93,1,0
5000.0,36.96,2,0
11000.0,46.07,0,0
24000.0,27.7,2,0
23000.0,25.51,10,0
1200.0,0.0,7,0
4500.0,0.53,0,0
3200.0,16.98,4,0
7500.0,100.0,4,0
1500.0,26.28,0,0
12500.0,0.91,4,0
7000.0,100.0,0,0
10000.0,40.5,3,0
7000.0,24.07,0,0
4000.0,42.29,4,0
20000.0,30.08,0,0
3200.0,0.36,6,0
25000.0,7.29,10,0
7500.0,13.71,2,0
3500.0,11.99,10,0
500.0,12.25,10,0
6000.0,18.17,0,0
1500.0,22.73,1,0
3000.0,55.57,3,0
15000.0,25.9,0,0
16000.0,13.92,10,0
5000.0,7.91,10,0
15000.0,64.08,4,0
19000.0,19.94,4,0
2500.0,30.0,8,0
5000.0,12.45,0,0
12500.0,5.35,0,0
20000.0,26.86,10,0
13000.0,42.04,10,0
5000.0,31.87,1,0
10000.0,0.74,10,0
8950.0,26.69,1,0
10000.0,0.98,4,0
13000.0,0.0,3,0
6500.0,15.32,0,0
10000.0,100.0,10,0
15000.0,28.52,8,0
10000.0,100.0,10,0
10950.0,28.63,8,0
10100.0,27.48,0,0
2500.0,25.54,3,0
3000.0,14.26,0,0
2000.0,0.0,10,0
10000.0,27.86,6,0
10000.0,1.58,1,0
2500.0,4.45,5,0
15000.0,18.66,0,0
9050.0,0.29,0,0
20000.0,0.32,5,0
14000.0,70.6,4,0
15000.0,8.45,10,0
10000.0,1.25,0,0
500.0,0.0,0,0
1000.0,3.43,2,0
20000.0,4.0,0,0
5000.0,10.43,5,0
10000.0,31.15,6,0
5000.0,36.61,4,0
15000.0,9.03,2,0
10375.0,12.96,1,0
5000.0,17.64,5,0
2000.0,18.3,1,0
2000.0,0.0,4,0
10000.0,100.0,10,0
13500.0,100.0,2,0
25000.0,32.01,5,0
13000.0,43.27,1,0
14400.0,18.99,3,0
20000.0,3.62,0,0
12000.0,16.19,2,0
25000.0,12.85,0,0
20000.0,9.43,5,0
5000.0,10.92,3,0
16000.0,0.33,7,0
3000.0,6.57,2,0
7500.0,29.42,0,0
20000.0,9.22,3,0
5000.0,0.0,0,0
2000.0,0.0,2,0
15000.0,8.78,4,0
10000.0,49.0,10,0
25000.0,29.63,3,0
22700.0,40.53,0,0
10000.0,22.25,10,0
8000.0,32.77,1,0
2000.0,12.89,0,0
25000.0,5.26,1,0
1500.0,0.0,0,0
1000.0,11.76,0,0
12000.0,28.57,9,0
2000.0,0.39,0,0
8000.0,0.0,0,0
17000.0,21.95,10,0
5000.0,0.22,10,0
10500.0,11.89,4,0
7000.0,6.43,4,0
5000.0,0.0,1,0
17000.0,22.13,6,0
15000.0,100.0,8,0
16000.0,1.1,2,0
12000.0,19.35,10,0
20000.0,11.3,10,0
15000.0,84.7,10,0
2300.0,0.0,6,0
15000.0,29.88,10,0
3000.0,2.05,10,0
8000.0,14.5,0,0
3000.0,6.12,5,0
3000.0,9.62,7,0
17750.0,9.64,4,0
6500.0,10.32,1,0
20000.0,100.0,4,0
2000.0,3.6,5,0
9544.55,100.0,10,0
15000.0,9.46,10,0
25000.0,19.99,3,0
10000.0,25.58,8,0
2000.0,0.0,0,0
6000.0,4.24,8,0
4500.0,12.85,10,0
5000.0,100.0,10,0
3000.0,3.4,0,0
20000.0,43.16,10,0
20000.0,1.81,6,0
25000.0,1.72,5,0
7000.0,10.83,1,0
21000.0,27.12,10,0
15500.0,2.45,2,0
11500.0,28.0,10,0
13000.0,30.43,7,0
5000.0,0.0,0,0
3000.0,100.0,10,0
1000.0,6.69,0,0
5000.0,62.57,5,0
10000.0,100.0,6,0
19000.0,29.16,8,0
12000.0,9.39,6,0
3000.0,101.6,0,0
15000.0,40.89,10,0
5000.0,0.0,1,0
12000.0,24.14,1,0
3000.0,58.48,3,0
5000.0,45.5,10,0
20000.0,32.65,0,0
16000.0,100.0,2,0
10000.0,38.8,3,0
20000.0,15.04,10,0
3250.0,0.57,4,0
5000.0,40.15,10,0
15000.0,16.68,10,0
7000.0,21.52,3,0
2000.0,0.0,1,0
5000.0,0.26,2,0
20000.0,34.49,3,0
22350.0,26.42,3,0
6000.0,7.38,1,0
6000.0,4.23,0,0
10000.0,100.0,10,0
6500.0,20.24,7,0
500.0,22.04,0,0
12000.0,22.69,10,0
10000.0,1.43,6,0
20000.0,100.0,10,0
17000.0,62.3,1,0
20000.0,11.96,9,0
3000.0,100.0,4,0
25000.0,1.4,1,0
5000.0,9.13,6,0
1000.0,0.0,1,0
700.0,3.76,0,0
5000.0,46.8,0,0
20000.0,23.7,10,0
12000.0,30.69,4,0
2500.0,15.51,10,0
12000.0,22.94,0,0
5000.0,2.15,2,0
9325.0,24.41,10,0
1500.0,40.29,9,0
5000.0,8.68,4,0
5500.0,8.56,2,0
16000.0,6.18,1,0
17000.0,0.71,8,0
18000.0,22.62,9,0
5000.0,100.0,10,0
3500.0,5.03,10,0
10000.0,4.65,0,0
15000.0,28.12,10,0
1000.0,0.6,1,0
15000.0,32.31,10,0
20000.0,1.94,10,0
8000.0,0.0,5,0
14000.0,24.88,5,0
22000.0,31.36,0,0
16240.0,100.0,1,0
20000.0,24.83,10,0
20000.0,24.44,2,0
3500.0,35.88,1,0
15000.0,7.28,5,0
20000.0,30.16,0,0
20000.0,1.59,10,0
20000.0,43.25,0,0
10000.0,0.0,0,0
20000.0,8.6,2,0
20000.0,9.38,10,0
11100.0,9.34,5,0
15000.0,100.0,10,0
3000.0,1314.23,0,0
15000.0,100.0,2,0
8000.0,2.35,10,0
13000.0,100.0,10,0
9500.0,31.87,1,0
13000.0,18.87,0,0
20000.0,25.03,0,0
5000.0,11.35,0,0
2600.0,9.63,1,0
18000.0,7.52,10,0
3500.0,31.09,3,0
6000.0,6.73,8,0
16000.0,20.64,6,0
20000.0,2.4,0,0
15000.0,23.94,8,0
2000.0,11.19,6,0
5500.0,0.0,3,0
25000.0,25.68,4,0
20000.0,28.47,2,0
1500.0,0.0,2,0
15000.0,37.38,2,0
20000.0,167.53,10,0
11150.0,18.53,4,0
4000.0,24.8,0,0
3800.0,2.09,10,0
3400.0,11.91,0,0
6500.0,32.31,0,0
8900.0,54.65,10,0
5500.0,17.63,2,0
4000.0,12.2,1,0
5000.0,37.3,2,0
20000.0,16.31,2,0
2500.0,20.97,10,0
18000.0,4.17,10,0
10000.0,32.76,4,0
2500.0,6.07,7,0
16000.0,0.0,4,0
8000.0,1.2,4,0
2000.0,3.33,4,0
1500.0,9.82,0,0
5000.0,31.19,10,0
20000.0,44.03,0,0
5000.0,12.55,2,0
5000.0,12.23,2,0
2000.0,10.91,1,0
15000.0,12.1,10,0
1000.0,13.89,5,0
10000.0,4.37,1,0
14000.0,15.21,4,0
20000.0,24.38,1,0
2500.0,100.0,0,0
15000.0,16.32,6,0
5000.0,19.27,4,0
25000.0,8.91,6,0
3000.0,17.67,0,0
3500.0,2.8,0,0
7500.0,0.57,0,0
22500.0,5.33,3,0
20000.0,25.72,10,0
5000.0,100.0,0,0
15000.0,100.0,4,0
6500.0,27.94,6,0
3000.0,27.82,10,0
25000.0,46.72,7,0
14000.0,8.23,10,0
2500.0,30.03,10,0
7000.0,6.79,3,0
20000.0,32.82,10,0
14500.0,16.6,0,0
25000.0,41.64,10,0
15000.0,56.48,2,0
15000.0,5.18,10,0
500.0,16.59,7,0
20000.0,32.8,0,0
7500.0,2.45,1,0
4000.0,1.39,6,0
10475.0,25.17,2,0
20000.0,56.46,2,0
13000.0,52.17,2,0
25000.0,17.18,8,0
20000.0,15.01,10,0
5000.0,44.03,2,0
18000.0,10.33,0,0
2500.0,13.3,10,0
10100.0,28.27,8,0
25000.0,51.61,10,0
2300.0,1.91,4,0
7500.0,10.06,0,0
5000.0,53.66,4,0
20000.0,13.08,2,0
1800.0,2.86,1,0
15000.0,25.7,1,0
15000.0,20.66,2,0
6500.0,31.32,2,0
25000.0,9.6,0,0
3000.0,18.48,1,0
6500.0,28.82,1,0
12000.0,13.73,3,0
25000.0,45.76,10,0
25000.0,56.85,3,0
20000.0,34.29,2,0
3500.0,22.5,4,0
20000.0,14.7,10,0
10000.0,30.66,6,0
4000.0,9.2,2,0
10000.0,22.16,6,0
25000.0,34.66,0,0
20000.0,28.77,9,0
20000.0,34.94,2,0
20000.0,19.09,3,0
25000.0,23.91,10,0
15000.0,14.52,3,0
14000.0,46.49,4,0
25000.0,20.58,4,0
25000.0,3.52,1,0
10000.0,10.62,1,0
3500.0,17.16,0,0
18000.0,56.0,9,0
25000.0,3.29,10,0
25000.0,56.95,0,0
12000.0,22.26,10,0
1000.0,33.74,10,0
15000.0,54.57,10,0
9000.0,53.03,10,0
5000.0,17.31,2,0
2000.0,55.15,1,0
25000.0,25.1,0,0
20000.0,21.95,4,0
7000.0,16.89,3,0
25000.0,19.13,4,0
6000.0,2.91,0,0
5000.0,12.38,10,0
10000.0,46.22,10,0
5000.0,17.04,1,0
5000.0,27.32,6,0
4500.0,26.37,8,0
2000.0,6.97,3,0
8500.0,19.27,0,0
7000.0,32.22,10,0
25000.0,26.01,0,0
10000.0,35.33,0,0
6000.0,5.04,0,0
1500.0,10.44,9,0
18875.0,1.23,1,0
7000.0,23.97,0,0
8000.0,34.1,1,0
25000.0,11.6,2,0
15000.0,27.38,10,0
2500.0,37.61,3,0
10000.0,17.22,10,0
20000.0,41.28,10,0
4000.0,17.87,10,0
5000.0,0.0,10,0
1000.0,15.7,3,0
16025.0,41.09,1,0
1500.0,0.0,2,0
12000.0,16.22,1,0
20000.0,23.51,10,0
25000.0,13.85,0,0
5000.0,17.46,2,0
11000.0,17.29,2,0
16000.0,30.24,10,0
25000.0,94.74,10,0
5400.0,17.31,5,0
6800.0,34.09,10,0
12000.0,1.28,3,0
2500.0,4.24,3,0
25000.0,14.49,3,0
10000.0,31.76,0,0
25000.0,53.18,10,0
11000.0,0.0,1,0
15000.0,100.0,10,0
5000.0,0.3,0,0
4000.0,18.12,0,0
7500.0,25.55,7,0
4500.0,5.52,4,0
12000.0,35.86,0,0
15000.0,32.05,1,0
25000.0,12.89,10,0
8000.0,7.88,5,0
10000.0,2.25,1,0
15000.0,14.4,0,0
10000.0,0.84,3,0
10000.0,8.34,8,0
25000.0,15.29,3,0
25000.0,20.63,10,0
25000.0,3.33,9,0
10000.0,24.49,0,0
25000.0,14.04,2,0
25000.0,33.48,6,0
19000.0,60.08,1,0
7000.0,45.65,4,0
5000.0,35.63,7,0
15000.0,42.39,6,0
16000.0,24.45,2,0
5000.0,0.93,0,0
4000.0,0.0,1,0
10000.0,0.0,3,0
5000.0,99.92,0,0
25000.0,28.98,0,0
10000.0,2.2,0,0
10500.0,6.07,2,0
2500.0,1.5,0,0
25000.0,100.0,0,0
5000.0,28.31,9,0
10000.0,59.49,10,0
6000.0,22.2,0,0
6000.0,27.99,4,0
1000.0,17.98,0,0
8500.0,0.0,2,0
20000.0,16.22,6,0
22350.0,27.26,10,0
15000.0,18.97,7,0
22000.0,26.47,10,0
25000.0,25.15,0,0
11000.0,21.03,5,0
20000.0,5.89,0,0
15000.0,0.86,1,0
15000.0,29.46,1,0
10000.0,17.36,5,0
5000.0,6.0,2,0
2500.0,19.2,10,0
5000.0,50.0,0,0
800.0,27.94,0,0
3000.0,4.25,2,0
19000.0,27.33,10,0
5000.0,9.69,10,0
8000.0,51.1,2,0
15000.0,14.68,1,0
10000.0,0.56,2,0
19000.0,57.2,3,0
10850.0,28.73,10,0
25000.0,44.28,10,0
15000.0,36.88,9,0
16150.0,9.3,5,0
16500.0,30.52,0,0
15000.0,12.83,10,0
12000.0,51.65,10,0
25000.0,24.77,10,0
15000.0,10.15,10,0
25000.0,20.6,10,0
8500.0,81.52,2,0
10000.0,4.18,3,0
3000.0,12.02,2,0
10000.0,23.81,3,0
15000.0,33.92,7,0
25000.0,12.9,8,0
10000.0,1.13,4,0
8000.0,6.89,4,0
4200.0,14.5,3,0
15000.0,19.75,6,0
3500.0,0.0,1,0
2500.0,22.34,0,0
5000.0,0.0,2,0
8000.0,29.29,1,0
5000.0,46.58,10,0
20000.0,13.35,8,0
25000.0,41.68,10,0
15000.0,59.46,10,0
25000.0,22.09,0,0
5500.0,6.14,5,0
2000.0,5.11,2,0
5000.0,81.75,8,0
20300.0,100.0,10,0
25000.0,21.55,10,0
12000.0,30.8,0,0
25000.0,0.0,3,0
4200.0,100.0,4,0
15000.0,40.17,1,0
7000.0,28.14,1,0
11000.0,0.0,0,0
10000.0,0.0,0,0
9500.0,2.49,2,0
3500.0,32.19,10,0
8000.0,28.84,5,0
25000.0,74.65,6,0
1000.0,24.6,1,0
6900.0,4.32,4,0
5000.0,100.0,10,0
20000.0,32.62,10,0
4000.0,14.7,0,0
4000.0,5.89,10,0
5000.0,2.89,10,0
25000.0,44.03,0,0
5000.0,7.88,3,0
10000.0,1.02,1,0
16000.0,3.26,2,0
20000.0,34.65,10,0
5000.0,3.91,10,0
25000.0,28.04,5,0
20000.0,22.36,10,0
5500.0,28.1,5,0
7000.0,0.0,2,0
10000.0,45.88,8,0
3500.0,0.0,10,0
25000.0,18.69,3,0
25000.0,32.15,0,0
25000.0,30.89,4,0
12000.0,17.61,5,0
2000.0,0.0,0,0
22000.0,14.95,0,0
8000.0,8.95,10,0
8000.0,13.73,8,0
25000.0,22.09,10,0
2500.0,19.64,7,0
5000.0,30.56,5,0
9000.0,19.84,4,0
12000.0,32.08,5,0
500.0,5.06,1,0
16000.0,17.08,0,0
10000.0,24.88,2,0
25000.0,14.02,10,0
2000.0,16.14,10,0
4500.0,42.49,5,0
3000.0,33.76,10,0
10000.0,21.19,0,0
25000.0,11.76,0,0
20000.0,52.46,1,0
2000.0,38.34,0,0
4500.0,1.33,7,0
10000.0,7.83,2,0
20000.0,38.55,10,0
7500.0,19.17,10,0
1000.0,15.82,2,0
20000.0,15.22,1,0
10000.0,13.16,10,0
20000.0,28.11,0,0
20000.0,16.96,0,0
5000.0,33.55,10,0
2500.0,57.67,8,0
1500.0,17.06,10,0
10000.0,36.22,2,0
10000.0,16.78,1,0
5000.0,35.84,0,0
800.0,1.33,6,0
3000.0,11.46,10,0
20000.0,24.48,10,0
6000.0,10.98,3,0
10000.0,9.61,10,0
2000.0,23.84,0,0
2900.0,23.24,10,0
25000.0,32.14,10,0
12000.0,0.88,10,0
10000.0,36.99,0,0
4000.0,32.83,9,0
2200.0,0.0,3,0
10000.0,16.68,10,0
5000.0,38.38,10,0
5000.0,19.68,10,0
10000.0,8.6,4,0
21000.0,25.15,2,0
500.0,13.26,3,0
25000.0,78.83,2,0
5000.0,4.67,6,0
15000.0,14.93,3,0
5000.0,16.23,8,0
20000.0,71.77,0,0
7000.0,53.72,8,0
8700.0,15.5,5,0
15000.0,0.0,0,0
10000.0,8.29,9,0
16000.0,37.61,6,0
15000.0,13.78,0,0
6000.0,100.0,2,0
3000.0,19.73,1,0
23000.0,33.62,10,0
10000.0,9.65,10,0
25000.0,22.98,10,0
25000.0,14.18,3,0
1500.0,85.63,10,0
12000.0,24.99,7,0
23000.0,29.61,10,0
25000.0,60.6,10,0
1500.0,12.5,9,0
1000.0,17.18,2,0
10000.0,42.55,0,0
25000.0,21.61,10,0
20000.0,12.0,1,0
10000.0,21.95,5,0
10000.0,16.15,0,0
25000.0,8.39,0,0
12000.0,37.6,2,0
1500.0,0.0,1,0
20000.0,17.78,10,0
10000.0,19.87,0,0
20000.0,6.98,2,0
20000.0,15.72,10,0
5000.0,43.93,9,0
15000.0,15.29,8,0
25000.0,58.66,6,0
10000.0,26.86,5,0
25000.0,14.13,10,0
20000.0,121.76,0,0
9000.0,16.94,10,0
12000.0,40.35,1,0
4000.0,36.28,3,0
6500.0,9.42,0,0
5000.0,2.82,10,0
15000.0,19.65,9,0
10000.0,18.97,2,0
25000.0,14.75,1,0
10000.0,0.0,10,0
5000.0,3.46,0,0
25000.0,4.4,4,0
25000.0,43.52,7,0
10475.0,7.26,10,0
7000.0,34.96,5,0
10000.0,11.06,0,0
4000.0,15.38,0,0
2000.0,11.88,0,0
8000.0,7.01,10,0
23500.0,6.26,0,0
16000.0,8.71,7,0
6000.0,1.18,4,0
25000.0,46.61,0,0
1000.0,0.0,0,0
3000.0,0.95,2,0
10000.0,1.96,5,0
22000.0,18.55,6,0
12000.0,56.53,7,0
25000.0,8.4,5,0
5000.0,20.5,2,0
10000.0,40.33,10,0
25000.0,78.91,0,0
12000.0,26.15,1,0
12500.0,65.75,4,0
2500.0,0.0,9,0
10000.0,33.09,5,0
2000.0,20.56,2,0
12000.0,30.11,2,0
5000.0,5.27,10,0
800.0,17.59,5,0
7800.0,7.85,5,0
13000.0,25.86,1,0
15000.0,14.79,2,0
13000.0,0.0,10,0
20000.0,100.0,6,0
8000.0,100.0,10,0
20000.0,15.94,8,0
12000.0,35.25,7,0
3000.0,24.48,2,0
20000.0,36.61,9,0
10600.0,21.11,5,0
9000.0,41.83,4,0
20000.0,3.99,3,0
15000.0,10.93,10,0
12000.0,13.07,1,0
6000.0,17.47,10,0
1000.0,0.0,0,0
15000.0,0.0,4,0
25000.0,11.15,0,0
25000.0,40.27,0,0
5000.0,33.47,0,0
5000.0,18.66,8,0
5000.0,29.69,0,0
1500.0,3.71,10,0
10000.0,16.96,2,0
17000.0,81.26,10,0
4000.0,4.03,5,0
6000.0,3.2,2,0
4000.0,0.0,1,0
25000.0,51.23,10,0
5000.0,20.28,2,0
3000.0,84.91,7,0
1000.0,14.28,10,0
2500.0,8.03,2,0
24000.0,15.68,8,0
5000.0,0.0,8,0
12000.0,6.76,10,0
2500.0,133.87,3,0
5000.0,30.81,7,0
1350.0,14.34,7,0
22000.0,16.5,10,0
3000.0,117.6,10,0
4000.0,0.0,7,0
5000.0,1.98,10,0
12000.0,14.44,10,0
25000.0,51.44,3,0
5000.0,0.0,0,0
3000.0,11.38,10,0
8000.0,20.0,9,0
25000.0,46.24,1,0
15000.0,23.94,8,0
13600.0,100.0,10,0
2500.0,45.64,10,0
30000.0,48.83,1,0
15000.0,11.14,10,0
20000.0,2.28,10,0
7000.0,2.1,5,0
1000.0,29.82,4,0
20000.0,32.41,4,0
25000.0,34.59,8,0
5000.0,0.0,1,0
8000.0,24.89,6,0
2000.0,23.07,10,0
2000.0,11.57,10,0
11000.0,38.98,10,0
24150.0,13.59,4,0
10000.0,52.64,8,0
6000.0,3.94,4,0
5000.0,4.46,1,0
20000.0,7.44,2,0
4500.0,5.95,10,0
10000.0,32.55,8,0
5200.0,0.0,2,0
20000.0,112.05,8,0
10000.0,2.82,3,0
20000.0,30.8,8,0
20000.0,71.76,10,0
20000.0,31.26,3,0
25000.0,12.24,1,0
5000.0,1.03,0,0
5000.0,0.0,4,0
1000.0,20.46,10,0
3150.0,5.17,2,0
7000.0,22.72,0,0
25000.0,41.64,0,0
4000.0,0.0,6,0
3500.0,24.2,2,0
15900.0,28.46,4,0
10000.0,13.1,10,0
5000.0,14.4,4,0
20000.0,18.21,1,0
5000.0,21.34,10,0
22000.0,34.45,10,0
15000.0,35.18,10,0
10000.0,5.18,1,0
10000.0,14.66,0,0
7000.0,1.07,10,0
500.0,29.92,0,0
18175.0,21.91,0,0
25000.0,17.97,1,0
8000.0,8.62,10,0
500.0,0.56,10,0
15000.0,34.3,0,0
35000.0,29.09,1,0
500.0,7.7,10,0
3000.0,21.0,10,0
7000.0,16.44,8,0
25000.0,2.25,10,0
23000.0,17.99,4,0
17000.0,12.82,0,0
10000.0,0.5,0,0
25000.0,7.27,10,0
4050.0,21.03,8,0
500.0,15.84,10,0
1000.0,3.98,0,0
20000.0,16.62,1,0
5000.0,1.14,10,0
20000.0,22.98,9,0
2000.0,21.09,10,0
20000.0,46.41,10,0
7000.0,13.07,0,0
11000.0,7.44,0,0
10000.0,15.68,1,0
20000.0,14.11,0,0
11000.0,22.36,0,0
18000.0,59.45,10,0
8000.0,4.83,3,0
10000.0,20.1,6,0
5000.0,9.42,9,0
12000.0,7.22,1,0
7000.0,31.25,0,0
20000.0,38.11,1,0
10000.0,25.44,1,0
2000.0,11.7,10,0
10000.0,8.0,0,0
15000.0,25.08,10,0
1000.0,36.37,1,0
18500.0,10.4,0,0
5000.0,4.55,2,0
10475.0,27.78,7,0
22600.0,100.0,4,0
23800.0,14.43,9,0
17750.0,22.73,0,0
5000.0,36.35,10,0
15000.0,44.68,3,0
3000.0,20.16,10,0
2825.0,12.92,1,0
3000.0,5.77,10,0
17000.0,22.28,6,0
6000.0,17.93,10,0
2000.0,43.06,9,0
25000.0,42.24,10,0
5000.0,49.44,1,0
7000.0,14.0,0,0
1500.0,11.47,10,0
5000.0,0.0,6,0
15000.0,27.51,7,0
3000.0,7.33,0,0
24000.0,38.76,10,0
6000.0,2.86,10,0
5000.0,9.69,10,0
1500.0,27.53,4,0
25000.0,31.36,4,0
10000.0,5.61,5,0
15000.0,18.24,10,0
7500.0,100.0,6,0
20000.0,28.88,6,0
2000.0,12.88,1,0
10000.0,418800.0,5,0
15000.0,27.19,0,0
6800.0,13.67,0,0
1800.0,39.71,10,0
3400.0,25.69,10,0
3500.0,16.14,0,0
25000.0,47.57,0,0
10000.0,10.2,1,0
1000.0,0.0,3,0
25000.0,22.08,10,0
2000.0,9.49,0,0
5000.0,0.0,1,0
20000.0,31.76,4,0
3000.0,5.63,0,0
10000.0,16.75,10,0
5000.0,22.0,0,0
15825.0,23.51,5,0
15000.0,13.63,10,0
1250.0,6.61,2,0
15000.0,0.0,5,0
5000.0,19.93,2,0
4400.0,27.81,6,0
10000.0,22.99,0,0
10000.0,23.27,4,0
3000.0,15.7,10,0
25000.0,2.06,7,0
25000.0,0.0,5,0
10000.0,11.97,2,0
13500.0,19.29,6,0
25000.0,0.0,10,0
25000.0,168.89,2,0
5000.0,18.91,2,0
25000.0,26.03,0,0
1000.0,6.0,0,0
5000.0,0.72,2,0
11000.0,32.98,0,0
5500.0,27.79,8,0
2000.0,16.9,0,0
5000.0,0.0,7,0
20000.0,16.12,1,0
8000.0,31.89,10,0
10000.0,11.18,5,0
25000.0,22.88,10,0
20000.0,41.6,10,0
7500.0,0.55,4,0
5000.0,40.56,10,0
3000.0,10.44,10,0
9800.0,12.35,3,0
4200.0,13.13,1,0
15000.0,25.39,10,0
20000.0,7.77,3,0
10000.0,7.58,0,0
7000.0,14.02,4,0
21850.0,19.19,10,0
25000.0,42.99,0,0
10000.0,1.03,10,0
7800.0,74.0,0,0
3500.0,22.92,10,0
10000.0,1.0,8,0
500.0,18.26,10,0
6000.0,55.43,1,0
16800.0,17.45,2,0
5000.0,2.94,8,0
9700.0,18.54,6,0
9500.0,18.26,0,0
18000.0,30.18,3,0
2000.0,28.67,0,0
25000.0,77.02,0,0
5000.0,8.47,1,0
10000.0,23.8,0,0
12500.0,18.27,10,0
20000.0,100.0,10,0
20000.0,100.0,6,0
16500.0,19.58,3,0
8000.0,25.78,1,0
4000.0,51.0,0,0
6500.0,8.96,10,0
1200.0,28.82,10,0
3000.0,20.17,0,0
6000.0,16.46,0,0
3000.0,116.04,1,0
6000.0,24.67,9,0
20000.0,1.41,10,0
10000.0,43.73,6,0
17000.0,54.5,10,0
21000.0,4.0,6,0
3000.0,30.0,3,0
5000.0,44.75,1,0
23000.0,28.33,9,0
10000.0,1.66,4,0
10000.0,10.07,0,0
5000.0,0.32,2,0
25000.0,27.26,4,0
15000.0,54.65,0,0
15000.0,43.53,10,0
7100.0,13.32,6,0
1000.0,2.69,10,0
5000.0,1.68,0,0
25000.0,7.07,1,0
2000.0,22.41,10,0
7500.0,26.14,10,0
10000.0,40.22,0,0
3000.0,0.0,9,0
3800.0,8.74,1,0
3000.0,1.87,9,0
25000.0,12.29,10,0
4000.0,32.03,1,0
10000.0,29.56,10,0
25000.0,44.3,0,0
10000.0,22.88,3,0
20000.0,5.85,2,0
3000.0,0.0,5,0
10000.0,2.04,8,0
25000.0,2.2,4,0
12000.0,22.89,0,0
12000.0,0.0,2,0
4000.0,11.88,0,0
25000.0,23.21,10,0
